117La  117   57    2    0    1    1    0.000000   -0.470000
  1   0.000000  -1.0  0   2.35E-02  0               (3/2+,3/2-)  2 =     93.9000 %P      =      6.1000 %EC+%B+
  2   0.151000   4.5  1   1.00E-02  0                    (9/2+)  2 =     97.4000 %P      =      2.6000 %EC+%B+
120La  120   57    1    0    1    1   10.790001    0.750000
  1   0.000000  -1.0  0   2.80E+00  0                            2 =    100.0000 %EC+%B+ >      0.0000 %ECP   
121La  121   57    1    0    1    1   12.800000    0.800000
  1   0.000000  -1.0  0   5.30E+00  0                            1 =    100.0000 %EC+%B+
122La  122   57    1    0    1    1   10.210000    1.090000
  1   0.000000  -1.0  0   8.60E+00  0                            2 =    100.0000 %EC+%B+ ?      0.0000 %ECP   
123La  123   57    1    0    1    1   12.230000    1.390000
  1   0.000000  -1.0  0   1.70E+01  0                            1 =    100.0000 %EC+%B+
124La  124   57    1    0    1    1    9.700001    2.000000
  1   0.000000  -1.0  0   2.90E+01  0                            1 =    100.0000 %EC+%B+
125La  125   57    2    1    1    1   11.667001    2.090000
  1   0.000000  -1.0  0   6.48E+01  0                            1 =    100.0000 %EC+%B+
  2   0.107000  -1.0  0   4.00E-01  1                            0
                                          1      0.107  0.000E+00  0.000E+00  0.000E+00
126La  126   57    1    0    1    1    9.282001    2.865000
  1   0.000000   5.0  1   5.40E+01  0                      (5+)  1 >      0.0000 %EC+%B+
127La  127   57   83  131   18    1   11.060000    2.710000
  1   0.000000   5.5 -1   3.06E+02  0 u                 (11/2-)  1 =    100.0000 %EC+%B+
  2   0.014800   1.5  1   2.22E+02  0 u                  (3/2+)  2 =    100.0000 %EC+%B+ ?      0.0000 %IT    
  3   0.073300   2.5  1             1 u                  (5/2+)  0
                                          2      0.058  0.000E+00  0.000E+00  5.192E+00
  4   0.188100   2.5 -1             1 g                          0
                                          3      0.115  0.000E+00  0.000E+00  1.610E-01
  5   0.249500   3.5  1             2 u                  (7/2+)  0
                                          3      0.176  8.166E-01  1.000E+00  2.245E-01
                                          2      0.235  0.000E+00  0.000E+00  1.044E-01
  6   0.250300   4.5 -1             1 g                          0
                                          3      0.177  0.000E+00  0.000E+00  1.383E+00
  7   0.252400   7.5 -1   5.90E-11  1 u                 (15/2-)  0
                                          1      0.252  9.238E-01  1.000E+00  8.243E-02
  8   0.425800   4.5  1             2 u                  (9/2+)  0
                                          5      0.176  0.000E+00  0.000E+00  2.245E-01
                                          3      0.353  0.000E+00  0.000E+00  2.839E-02
  9   0.441100   4.5  1             1 g                          0
                                          4      0.253  0.000E+00  0.000E+00  4.061E-01
 10   0.610600   4.5  1             1 u                  (9/2+)  0
                                          5      0.361  0.000E+00  0.000E+00  3.303E-02
 11   0.653500   5.5  1             2 u                 (11/2+)  0
                                          8      0.228  0.000E+00  0.000E+00  1.110E-01
                                          5      0.404  9.814E-01  1.000E+00  1.894E-02
 12   0.711100   9.5 -1   9.40E-12  1 u                 (19/2-)  0
                                          7      0.459  9.870E-01  1.000E+00  1.314E-02
 13   0.862300   5.5  1             1 u                 (11/2+)  0
                                         10      0.252  0.000E+00  0.000E+00  8.484E-02
 14   0.966900   6.5  1             2 u                 (13/2+)  0
                                         11      0.313  0.000E+00  0.000E+00  4.788E-02
                                          8      0.541  0.000E+00  0.000E+00  8.069E-03
 15   1.140200   6.5  1             2 u                 (13/2+)  0
                                         13      0.278  0.000E+00  0.000E+00  6.536E-02
                                         10      0.529  0.000E+00  0.000E+00  8.566E-03
 16   1.143700   8.5 -1             1 u                 (17/2-)  0
                                          7      0.891  0.000E+00  0.000E+00  3.470E-03
 17   1.202300   7.5  1             1 u                 (15/2+)  0
                                         11      0.549  9.923E-01  1.000E+00  7.760E-03
 18   1.203300   7.5 -1             1 u                 (15/2-)  0
                                          7      0.951  0.000E+00  0.000E+00  2.979E-03
 19   1.341900  11.5 -1   2.80E-12  1 u                 (23/2-)  0
                                         12      0.631  9.946E-01  1.000E+00  5.419E-03
 20   1.452100   7.5  1             2 u                 (15/2+)  0
                                         15      0.312  0.000E+00  0.000E+00  4.829E-02
                                         13      0.590  0.000E+00  0.000E+00  6.428E-03
 21   1.630300   9.5 -1             3 u                 (19/2-)  0
                                         18      0.427  0.000E+00  0.000E+00  1.611E-02
                                         12      0.919  0.000E+00  0.000E+00  3.227E-03
                                          7      1.378  0.000E+00  0.000E+00  9.589E-04
 22   1.630500   8.5  1             1 u                 (17/2+)  0
                                         14      0.663  0.000E+00  0.000E+00  4.784E-03
 23   1.702100   9.5  1             3 u                 (19/2+)  0
                                         17      0.500  3.655E-01  3.693E-01  1.033E-02
                                         16      0.558  0.000E+00  0.000E+00  2.584E-03
                                         12      0.991  6.302E-01  6.307E-01  7.939E-04
 24   1.773000  10.5 -1             2 u                 (21/2-)  0
                                         19      0.431  0.000E+00  0.000E+00  2.097E-02
                                         12      1.062  0.000E+00  0.000E+00  2.305E-03
 25   1.784600   8.5  1             2 u                 (17/2+)  0
                                         20      0.333  0.000E+00  0.000E+00  4.074E-02
                                         15      0.644  0.000E+00  0.000E+00  5.144E-03
 26   1.883300   9.5  1             1 u                 (19/2+)  0
                                         17      0.681  0.000E+00  0.000E+00  4.478E-03
 27   2.062900   8.5  1             1 u                 (17/2+)  0
                                          7      1.811  0.000E+00  0.000E+00  0.000E+00
 28   2.106700  10.5  1             1 u                 (21/2+)  0
                                         12      1.395  0.000E+00  0.000E+00  4.283E-04
 29   2.122200  13.5 -1   1.01E-12  1 u                 (27/2-)  0
                                         19      0.780  9.968E-01  1.000E+00  3.233E-03
 30   2.145900  11.5  1             3 u                 (23/2+)  0
                                         24      0.373  0.000E+00  0.000E+00  6.890E-03
                                         23      0.444  7.381E-01  7.487E-01  1.440E-02
                                         19      0.804  2.510E-01  2.513E-01  1.195E-03
 31   2.161400   9.5  1             3 u                 (19/2+)  0
                                         27      0.099  0.000E+00  0.000E+00  1.129E+00
                                         25      0.377  0.000E+00  0.000E+00  2.952E-02
                                         20      0.709  0.000E+00  0.000E+00  4.059E-03
 32   2.192200  11.5 -1             3 u                 (23/2-)  0
                                         21      0.562  0.000E+00  0.000E+00  7.296E-03
                                         19      0.850  0.000E+00  0.000E+00  3.878E-03
                                         12      1.481  0.000E+00  0.000E+00  8.323E-04
 33   2.252100  10.5  1             1 u                 (21/2+)  0
                                         12      1.541  0.000E+00  0.000E+00  3.222E-04
 34   2.289500  10.5 -1             1 u                 (21/2-)  0
                                         12      1.578  0.000E+00  0.000E+00  0.000E+00
 35   2.291800  10.5  1             3 u                 (21/2+)  0
                                         31      0.131  0.000E+00  0.000E+00  5.098E-01
                                         22      0.661  0.000E+00  0.000E+00  4.820E-03
                                         12      1.581  0.000E+00  0.000E+00  0.000E+00
 36   2.313700  10.5  1             3 u                 (21/2+)  0
                                         31      0.152  0.000E+00  0.000E+00  3.363E-01
                                         22      0.683  0.000E+00  0.000E+00  4.446E-03
                                         12      1.603  0.000E+00  0.000E+00  0.000E+00
 37   2.446300  11.5  1             4 u                 (23/2+)  0
                                         35      0.155  0.000E+00  0.000E+00  3.185E-01
                                         33      0.194  0.000E+00  0.000E+00  1.722E-01
                                         28      0.339  0.000E+00  0.000E+00  3.889E-02
                                         26      0.563  0.000E+00  0.000E+00  7.262E-03
 38   2.495900  11.5  1             2 u                 (23/2+)  0
                                         36      0.182  0.000E+00  0.000E+00  2.049E-01
                                         35      0.204  0.000E+00  0.000E+00  1.502E-01
 39   2.565300  12.5  1             3 u                 (25/2+)  0
                                         30      0.420  0.000E+00  0.000E+00  2.239E-02
                                         29      0.443  0.000E+00  0.000E+00  4.539E-03
                                         19      1.223  0.000E+00  0.000E+00  5.390E-04
 40   2.707900  12.5  1             4 u                 (25/2+)  0
                                         38      0.212  0.000E+00  0.000E+00  1.353E-01
                                         37      0.262  0.000E+00  0.000E+00  7.648E-02
                                         33      0.456  0.000E+00  0.000E+00  1.335E-02
                                         19      1.366  0.000E+00  0.000E+00  4.440E-04
 41   2.723000  13.5  1             1 u                 (27/2+)  0
                                         30      0.577  9.932E-01  1.000E+00  6.811E-03
 42   2.725600  12.5  1             2 u                 (25/2+)  0
                                         38      0.230  0.000E+00  0.000E+00  1.085E-01
                                         19      1.384  0.000E+00  0.000E+00  4.341E-04
 43   2.808900  12.5 -1             2 u                 (25/2-)  0
                                         34      0.519  0.000E+00  0.000E+00  9.017E-03
                                         32      0.617  0.000E+00  0.000E+00  8.389E-03
 44   2.919100  13.5 -1             2 u                 (27/2-)  0
                                         32      0.726  0.000E+00  0.000E+00  3.834E-03
                                         19      1.578  0.000E+00  0.000E+00  0.000E+00
 45   2.971800  13.5  1             3 u                 (27/2+)  0
                                         42      0.246  0.000E+00  0.000E+00  9.049E-02
                                         40      0.264  0.000E+00  0.000E+00  7.495E-02
                                         37      0.525  0.000E+00  0.000E+00  8.743E-03
 46   3.021400  13.5  1             3 u                 (27/2+)  0
                                         42      0.296  0.000E+00  0.000E+00  5.542E-02
                                         40      0.314  0.000E+00  0.000E+00  4.749E-02
                                         38      0.525  0.000E+00  0.000E+00  8.743E-03
 47   3.030200  15.5 -1   7.80E-13  1 u                 (31/2-)  0
                                         29      0.908  9.977E-01  1.000E+00  2.293E-03
 48   3.156200  14.5  1             3 u                 (29/2+)  0
                                         41      0.433  0.000E+00  0.000E+00  2.072E-02
                                         39      0.591  0.000E+00  0.000E+00  6.400E-03
                                         29      1.034  0.000E+00  0.000E+00  7.327E-04
 49   3.293200  14.5  1             4 u                 (29/2+)  0
                                         46      0.272  0.000E+00  0.000E+00  6.924E-02
                                         45      0.321  0.000E+00  0.000E+00  4.483E-02
                                         42      0.568  0.000E+00  0.000E+00  7.096E-03
                                         40      0.585  0.000E+00  0.000E+00  6.571E-03
 50   3.427600  15.5  1             1 u                 (31/2+)  0
                                         42      0.702  9.619E-01  1.000E+00  3.965E-02
 51   3.461900  14.5 -1             1 u                 (29/2-)  0
                                         43      0.653  0.000E+00  0.000E+00  4.969E-03
 52   3.639900  15.5  1             2 u                 (31/2+)  0
                                         49      0.346  0.000E+00  0.000E+00  3.688E-02
                                         45      0.668  0.000E+00  0.000E+00  4.696E-03
 53   3.710100  15.5 -1             1 u                 (31/2-)  0
                                         44      0.791  0.000E+00  0.000E+00  3.132E-03
 54   3.893200  16.5  1             1 u                 (33/2+)  0
                                         48      0.737  0.000E+00  0.000E+00  3.699E-03
 55   4.027400  16.5  1             2 u                 (33/2+)  0
                                         52      0.387  0.000E+00  0.000E+00  2.760E-02
                                         49      0.735  0.000E+00  0.000E+00  3.723E-03
 56   4.033200  17.5 -1   6.20E-13  1 u                 (35/2-)  0
                                         47      1.003  9.982E-01  1.000E+00  1.846E-03
 57   4.240600  17.5  1             1 u                 (35/2+)  0
                                         50      0.813  9.971E-01  1.000E+00  2.940E-03
 58   4.243900  16.5 -1             1 u                 (33/2-)  0
                                         51      0.782  0.000E+00  0.000E+00  3.217E-03
 59   4.451200  17.5  1             2 u                 (35/2+)  0
                                         55      0.424  0.000E+00  0.000E+00  2.185E-02
                                         52      0.811  0.000E+00  0.000E+00  2.957E-03
 60   4.589100  17.5 -1             1 u                 (35/2-)  0
                                         53      0.879  0.000E+00  0.000E+00  2.464E-03
 61   4.778201  18.5  1             1 u                 (37/2+)  0
                                         54      0.885  0.000E+00  0.000E+00  2.427E-03
 62   4.901300  18.5  1             2 u                 (37/2+)  0
                                         59      0.450  0.000E+00  0.000E+00  1.881E-02
                                         55      0.874  0.000E+00  0.000E+00  2.496E-03
 63   5.026400  19.5 -1   6.20E-13  1 u                 (39/2-)  0
                                         55      0.999  9.962E-01  1.000E+00  3.829E-03
 64   5.156600  19.5  1             1 u                 (39/2+)  0
                                         57      0.916  9.978E-01  1.000E+00  2.249E-03
 65   5.392200  19.5  1             2 u                 (39/2+)  0
                                         62      0.491  0.000E+00  0.000E+00  1.515E-02
                                         59      0.941  0.000E+00  0.000E+00  2.120E-03
 66   5.533100  19.5 -1             1 u                 (39/2-)  0
                                         60      0.944  0.000E+00  0.000E+00  2.105E-03
 67   5.786201  20.5  1             1 u                 (41/2+)  0
                                         61      1.008  0.000E+00  0.000E+00  1.826E-03
 68   5.897201  20.5  1             2 u                 (41/2+)  0
                                         65      0.505  0.000E+00  0.000E+00  1.372E-02
                                         62      0.996  0.000E+00  0.000E+00  1.874E-03
 69   6.039400  21.5 -1             1 u                 (43/2-)  0
                                         63      1.013  9.982E-01  1.000E+00  1.807E-03
 70   6.153600  21.5  1             1 u                 (43/2+)  0
                                         64      0.997  9.981E-01  1.000E+00  1.870E-03
 71   6.445200  21.5  1             2 u                 (43/2+)  0
                                         68      0.548  0.000E+00  0.000E+00  1.122E-02
                                         65      1.053  0.000E+00  0.000E+00  1.664E-03
 72   6.513101  21.5 -1             1 u                 (43/2-)  0
                                         66      0.980  0.000E+00  0.000E+00  1.941E-03
 73   6.847200  22.5  1             1 u                 (45/2+)  0
                                         67      1.061  0.000E+00  0.000E+00  1.638E-03
 74   7.141400  23.5 -1             1 u                 (47/2-)  0
                                         69      1.102  9.985E-01  1.000E+00  1.512E-03
 75   7.171700  23.5  1             1 u                 (47/2+)  0
                                         70      1.018  9.982E-01  1.000E+00  1.788E-03
 76   7.959200  24.5  1             1 u                 (49/2+)  0
                                         73      1.112  0.000E+00  0.000E+00  1.483E-03
 77   8.190701  25.5  1             1 u                 (51/2+)  0
                                         75      1.019  0.000E+00  0.000E+00  1.785E-03
 78   8.332400  25.5 -1             1 u                 (51/2-)  0
                                         74      1.191  0.000E+00  0.000E+00  1.286E-03
 79   9.276701  27.5  1             1 u                 (55/2+)  0
                                         77      1.086  0.000E+00  0.000E+00  1.559E-03
 80  10.449700  29.5  1             1 u                 (59/2+)  0
                                         79      1.173  0.000E+00  0.000E+00  1.327E-03
 81  11.711700  31.5  1             1 u                 (63/2+)  0
                                         80      1.262  0.000E+00  0.000E+00  1.143E-03
 82  13.060000  33.5  1             1 u                 (67/2+)  0
                                         81      1.348  0.000E+00  0.000E+00  1.002E-03
 83  14.489000  35.5  1             1 u                 (71/2+)  0
                                         82      1.429  0.000E+00  0.000E+00  8.927E-04
128La  128   57   45   75   10    1    8.740001    3.260000
  1   0.000000   5.0  1   3.11E+02  0 u                    (5+)  1 =    100.0000 %EC+%B+
  2   0.037000   6.0  1             1 u                    (6+)  0
                                          1      0.037  0.000E+00  0.000E+00  2.784E+00
  3   0.070400   5.0 -1             1 u                    (5-)  0
                                          1      0.070  6.169E-01  1.000E+00  6.210E-01
  4   0.085000   7.0  1             2 u                    (7+)  0
                                          2      0.048  0.000E+00  0.000E+00  9.142E+00
                                          1      0.085  0.000E+00  0.000E+00  3.600E+00
  5   0.151200   8.0  1             2 u                    (8+)  0
                                          4      0.066  2.174E-01  1.000E+00  3.600E+00
                                          2      0.114  0.000E+00  0.000E+00  1.260E+00
  6   0.152200   6.0 -1             1 u                    (6-)  0
                                          3      0.082  3.390E-01  1.000E+00  1.950E+00
  7   0.255200   9.0  1             2 u                    (9+)  0
                                          5      0.104  4.953E-01  9.857E-01  9.900E-01
                                          4      0.170  1.090E-02  1.428E-02  3.100E-01
  8   0.272000   7.0 -1             2 u                    (7-)  0
                                          6      0.120  5.765E-01  9.547E-01  6.560E-01
                                          3      0.202  3.862E-02  4.534E-02  1.740E-01
  9   0.393400  10.0  1             2 u                   (10+)  0
                                          7      0.138  6.165E-01  9.494E-01  5.400E-01
                                          5      0.242  4.624E-02  5.058E-02  9.400E-02
 10   0.445400   8.0 -1             2 u                    (8-)  0
                                          8      0.173  7.079E-01  8.736E-01  2.340E-01
                                          6      0.293  1.203E-01  1.264E-01  5.070E-02
 11   0.628300  11.0  1             2 u                   (11+)  0
                                          9      0.235  7.682E-01  8.466E-01  1.020E-01
                                          7      0.373  1.498E-01  1.534E-01  2.400E-02
 12   0.654600   9.0 -1             2 u                    (9-)  0
                                         10      0.209  6.499E-01  7.409E-01  1.400E-01
                                          8      0.383  2.535E-01  2.591E-01  2.220E-02
 13   0.850800  12.0  1             2 u                   (12+)  0
                                         11      0.223  5.866E-01  6.564E-01  1.190E-01
                                          9      0.457  3.391E-01  3.436E-01  1.320E-02
 14   0.914800  10.0 -1             2 u                   (10-)  0
                                         12      0.260  5.003E-01  5.392E-01  7.780E-02
                                         10      0.469  4.552E-01  4.608E-01  1.230E-02
 15   1.186000  13.0  1             2 u                   (13+)  0
                                         13      0.335  6.710E-01  6.978E-01  3.990E-02
                                         11      0.558  3.000E-01  3.022E-01  7.452E-03
 16   1.205200  11.0 -1             2 u                   (11-)  0
                                         14      0.290  5.063E-01  5.357E-01  5.820E-02
                                         12      0.551  4.607E-01  4.643E-01  7.701E-03
 17   1.484800  14.0  1             2 u                   (14+)  0
                                         15      0.299  4.415E-01  4.653E-01  5.390E-02
                                         13      0.634  5.319E-01  5.347E-01  5.350E-03
 18   1.543900  12.0 -1             2 u                   (12-)  0
                                         16      0.339  3.447E-01  3.581E-01  3.870E-02
                                         14      0.629  6.384E-01  6.419E-01  5.456E-03
 19   1.903500  15.0  1             2 u                   (15+)  0
                                         17      0.419  5.247E-01  5.364E-01  2.230E-02
                                         15      0.718  4.618E-01  4.636E-01  3.944E-03
 20   1.906600  13.0 -1             2 u                   (13-)  0
                                         18      0.363  2.737E-01  2.825E-01  3.240E-02
                                         16      0.701  7.145E-01  7.175E-01  4.167E-03
 21   2.272000  16.0  1             2 u                   (16+)  0
                                         19      0.369  2.345E-01  2.411E-01  2.800E-02
                                         17      0.787  7.565E-01  7.589E-01  3.167E-03
 22   2.314000  14.0 -1             2 u                   (14-)  0
                                         20      0.407  2.250E-01  2.297E-01  2.100E-02
                                         18      0.770  7.678E-01  7.703E-01  3.334E-03
 23   2.739000  15.0 -1             2 u                   (15-)  0
                                         22      0.425  1.885E-01  1.921E-01  1.900E-02
                                         20      0.832  8.057E-01  8.079E-01  2.786E-03
 24   2.762400  17.0  1             2 u                   (17+)  0
                                         21      0.490  3.400E-01  3.444E-01  1.300E-02
                                         19      0.859  6.539E-01  6.556E-01  2.595E-03
 25   3.195300  18.0  1             2 u                   (18+)  0
                                         24      0.433  1.518E-01  1.546E-01  1.800E-02
                                         21      0.923  8.436E-01  8.454E-01  2.210E-03
 26   3.199900  16.0 -1             2 u                   (16-)  0
                                         23      0.461  2.467E-01  2.505E-01  1.530E-02
                                         22      0.886  7.477E-01  7.495E-01  2.421E-03
 27   3.653200  17.0 -1             2 u                   (17-)  0
                                         26      0.453  2.939E-01  2.986E-01  1.600E-02
                                         23      0.914  6.998E-01  7.014E-01  2.258E-03
 28   3.744000  19.0  1             2 u                   (19+)  0
                                         25      0.549  2.118E-01  2.139E-01  9.900E-03
                                         24      0.982  7.846E-01  7.861E-01  1.934E-03
 29   4.101300  18.0 -1             2 u                   (18-)  0
                                         27      0.448  2.522E-01  2.565E-01  1.700E-02
                                         26      0.901  7.418E-01  7.435E-01  2.330E-03
 30   4.241200  20.0  1             1 u                   (20+)  0
                                         25      1.046  9.983E-01  1.000E+00  1.688E-03
 31   4.521700  19.0 -1             2 u                   (19-)  0
                                         29      0.420  2.935E-01  2.994E-01  2.000E-02
                                         27      0.869  6.988E-01  7.006E-01  2.531E-03
 32   4.831000  21.0  1             1 u                   (21+)  0
                                         28      1.087  9.984E-01  1.000E+00  1.556E-03
 33   4.976400  20.0 -1             2 u                   (20-)  0
                                         31      0.455  1.990E-01  2.021E-01  1.590E-02
                                         29      0.875  7.959E-01  7.979E-01  2.489E-03
 34   5.394500  22.0  1             1 u                   (22+)  0
                                         30      1.153  9.986E-01  1.000E+00  1.375E-03
 35   5.441400  21.0 -1             2 u                   (21-)  0
                                         33      0.465  2.632E-01  2.672E-01  1.500E-02
                                         31      0.920  7.312E-01  7.328E-01  2.229E-03
 36   5.942500  22.0 -1             2 u                   (22-)  0
                                         35      0.501  3.134E-01  3.173E-01  1.240E-02
                                         33      0.966  6.813E-01  6.827E-01  2.002E-03
 37   6.006400  23.0  1             1 u                   (23+)  0
                                         32      1.175  9.987E-01  1.000E+00  1.322E-03
 38   6.466701  23.0 -1             2 u                   (23-)  0
                                         36      0.524  1.068E-01  1.080E-01  1.110E-02
                                         35      1.025  8.904E-01  8.920E-01  1.761E-03
 39   6.637500  24.0  1             1 u                   (24+)  0
                                         34      1.243  9.988E-01  1.000E+00  1.179E-03
 40   7.004900  24.0 -1             2 u                   (24-)  0
                                         38      0.538  2.583E-01  2.609E-01  1.040E-02
                                         36      1.062  7.379E-01  7.391E-01  1.633E-03
 41   7.601601  25.0 -1             1 u                   (25-)  0
                                         38      1.135  9.986E-01  1.000E+00  1.422E-03
 42   7.923501  25.0  1             1 u                   (25+)  0
                                         39      1.286  9.985E-01  1.000E+00  1.489E-03
 43   8.157101  26.0 -1             1 u                   (26-)  0
                                         40      1.152  9.986E-01  1.000E+00  1.378E-03
 44   8.838600  27.0 -1             1 u                   (27-)  0
                                         41      1.237  9.988E-01  1.000E+00  1.190E-03
 45   9.255000  26.0  1             1 u                   (26+)  0
                                         42      1.332  9.986E-01  1.000E+00  1.376E-03
129La  129   57   52   76   15   11   10.660001    3.230000
  1   0.000000   1.5  1   6.96E+02  0 u                    3/2+  1 =    100.0000 %EC+%B+
  2   0.067700   2.5  1             1 u                    5/2+  0
                                          1      0.068  2.268E-01  1.000E+00  3.410E+00
